Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Output
-3973.768387813674,-95173.08880435929,-176418.92104252792,466700.09846612124,-87877.45414437397,303783.86226310814,-549725.5907459226,-11846.63978140305,311420.70384337637,294108.5816374648,654447.1426937092,396044.20624556905,190352.28267604104,397904.602128407,-374392.3086666036,478646.7783481651,-397846.70745163073,-548430.2507951845,495832.2884465138,33069.22314239102,39332.29041355176,241730.7651940443,70799.37958884699,-130994.45877141546,191374.52346040675,-150607.5806963443,-257052.71675868926,-301161.5774072641,-142838.64103331533,308504.67414745403,225151.1803841364,-356456.68479349185,-25479.74623762371,-192558.41743503534,18556.17454259104,-92894.16346149868,11209.58461572248,-153.12636651560024,954703.2821649133,104095.62218215337,30.350000381469727
-117020.89603621601,100701.2995086684,-273679.95501604746,251842.4118959166,-9810.811696180906,258249.8466620502,-410064.9774621782,17863.718299091255,304194.2165435127,102354.01890405547,619188.5245612606,456168.4727303632,166229.16289906952,336266.05665564456,-344938.1783768656,576929.6672032196,-412915.45335402887,-299231.36118962715,547669.4099056937,224343.59795480635,65279.11690917605,417608.16448579496,123374.28439899145,88259.28563524193,221596.64922702414,35805.906023288015,-90596.09812545612,-231167.11325192382,-164431.09193115996,406462.2046246611,130066.2802683686,-318525.7887803517,-301042.2697471569,-16311.688311003232,-2032.4062631688248,-13660.177977156312,-107687.71962293718,-74831.43294200156,846206.6314418116,153870.23735219805,30.350000381469727
-64682.1703995874,-117323.66354938224,-213988.1945276188,159007.2742527346,-137454.58911560584,404672.0175453766,-278181.71168881527,135017.77807504323,201791.90879988036,127121.08298639276,438227.4511801755,456976.4526300988,593884.983490782,256052.54428700946,-262247.4205648398,490667.2957342339,-414457.22667920473,-49616.43534372605,370219.2051761068,55015.86549114945,-192.81719119894115,394864.58857859997,91.27568140888388,64818.2761077715,73580.35604010121,93893.78944167834,25598.497862951124,-137809.11081965585,-75473.7809066754,343418.8926623975,37233.21260292549,-175282.87536422184,-154514.64953394164,80133.9794976504,66245.3732547378,-103099.20283266414,-13048.118614679712,-169888.5153473736,646554.9726948849,-30696.360737488794,30.350000381469727
-84299.91780958818,-28780.981810137302,-249934.05659163382,148459.03599493002,-90613.81546296577,173797.03145165354,-143021.86263688054,163576.2764833461,175255.2384736269,30863.610417554555,304068.386458825,243916.0268404721,277323.69979913736,128021.41096822599,-227747.77958484917,297507.65399798285,-238985.8119230821,-57340.313280750604,217562.77186145578,51243.05893726112,-26407.004749735763,295335.4705481278,-41121.849246423946,-36866.80162828575,120977.77553964983,96279.70616457098,40780.479233912265,-178288.3452845558,-84191.35757940127,134309.38555681772,4487.232911009032,-144521.62156632898,-219123.1104462965,-53393.07749799749,-3766.9172463479754,-19008.00996652492,14645.920608381439,-115426.37323445262,515783.9138604413,46102.60079490301,30.350000381469727
-63863.6409253695,-4943.706698152084,-134890.83613448116,85260.54925544489,-83911.19265704915,113043.87225318942,-104336.25783617068,105996.08525212096,70533.24869375562,31648.058772737484,134115.76325067205,141880.03251050625,217704.26067667606,67686.8704386857,-121144.81912193609,195117.65754480183,-187816.7868954464,-3125.936375995211,118437.58142298218,30031.76672663498,-37774.33283422458,148515.1429465982,-71782.5569272821,-40310.49211637673,43676.98083344576,70111.01225249186,18586.79075473798,-98161.81087297181,-57753.71326899721,78455.4450131496,26398.672441522995,-89367.34961232624,-128535.18763315311,-38431.3586739947,14161.251945127837,-3008.2279433262097,24377.210621433213,-29321.82187341257,270779.95150928636,-7813.686241060109,30.350000381469727
-15486.909178265494,9762.680489867631,-86928.1246580447,65636.48088276248,-40636.44924353356,69923.89276707705,-71052.32143740238,62996.22790097962,40419.790230002895,-891.2968579879657,95553.91285030618,89149.20939175173,126040.03465758465,43729.18569858208,-74169.36160375022,109067.60123661626,-126093.04822908023,-23128.3455621604,72924.369346112,14892.44552398561,-12043.200624146455,93098.54411808481,-39267.647510036244,-14154.315691844557,25173.624252394075,39564.52068363617,-14130.464534687553,-62627.727443021824,-37366.586299432005,34056.11184856341,26540.03419203221,-58378.25425428407,-75379.14076360723,-22439.45574475232,-3565.378507903713,-5146.606070351984,12689.749101994961,-5831.812132480745,168925.33620209026,6568.947919242244,30.350000381469727
-931.316527806508,-13248.129314833684,-25152.02348979423,35951.08287980354,-27590.705433581537,46962.10787972362,-14901.561441269903,25758.51645091248,16400.524384470355,12254.968967766274,47348.04777728725,46419.82059206374,66304.85702836914,9104.109826105358,-42911.13241323787,50946.72167067809,-69402.3312404781,4830.210642832879,25220.060047243405,12458.251782055902,-2440.2372281072885,53883.73862760263,-6386.270214599703,-4436.913589216503,32398.08320816792,20822.64002715801,5606.591849345781,-38890.63960078674,-23822.053659254205,9526.76348119778,12958.879435024131,-27751.262704615852,-25037.66872118403,-7238.374910960451,-5822.352096170231,-19787.7148501986,-2431.870984768872,18.92686221464419,87565.99022107277,-6534.5080347703415,30.350000381469727
7793.839344509644,30406.1862192414,-75493.46669981601,94761.65616642675,132073.40500165266,8480.944067503808,122883.36219598928,-101157.8250568587,-33290.693096260424,111661.80804277156,14673.477798607137,15911.791909969023,100940.37465373453,29226.015622291285,2431.2666244896473,-2711.270236579791,-206093.3457843131,147643.97603680225,-72567.0398099699,-85137.2131796313,-47639.22847975956,51763.83901671248,-30520.04005180638,8400.707691736692,106990.65521309817,41248.29979811765,169204.6437123155,-33024.95498743208,28266.650053211848,55102.83889253848,7894.885603641922,-131778.32318183169,-16488.451122260467,16739.592228014113,-120296.1447255425,-74925.75968408899,-180701.54272195633,51416.75088557628,-50433.014652030164,-60.686218467201215,16.8
390.470585459245,-725766.21864531,187770.19622469434,695366.5496563697,917672.1402146056,837548.861492729,16138.95037521712,286717.4989617499,-949096.8160991657,268880.9332059207,628692.2109119449,-565112.2995686707,1181047.885549225,-88562.33431924472,130226.13411674097,-775124.4481256317,64949.444210860056,531120.6009330545,731892.9436783819,-382775.29588735214,-58701.54506907393,281755.3814332842,-1327191.7551845855,525696.0335042493,373692.4519835036,244643.06129100223,-145617.38658302525,157528.4169239661,-365530.9413885025,-527603.1296997003,794115.4867766781,-479232.6388867897,136881.91280423923,-425688.25260416156,-438342.64574602555,-462110.18581139913,-475563.467544021,136625.20359220274,-555415.489782667,-103162.96922373568,16.8
135540.95237326526,-235762.85570476952,417414.2290362192,1437524.8515955296,1632199.6916832726,1390917.9278253266,57976.37073992659,879033.9217515601,247878.22589736248,367747.41965443635,294300.7313928975,129760.32927028254,682859.5670275283,-74140.70212613487,438214.4573267177,-1205667.4325735562,-733206.405111942,91173.83814774068,913249.6227254912,-1015483.8601103701,-814436.949321491,-246648.8519351742,-1761677.9900775775,238051.9278135484,888220.2822760458,-251694.76482639406,-107426.03142123399,631271.4745766337,-51876.690382360655,446393.22685014014,998922.4499878127,-886176.670176284,-493960.14120265015,-134545.26787807202,-269624.1895099274,-1208451.0657222206,-222221.99087476247,130699.42047029686,-241181.2130795349,-431760.3768865637,16.8
1220.7347616053705,-369975.29418075836,427264.74270240363,890677.3186659828,1056353.5801386423,877744.6904289251,-148322.20915519496,552364.28533487,-245031.1688977031,393702.07854926883,258550.31515078628,-370490.9171876543,881176.2424298165,-244915.63656291322,360731.53883075534,-801323.088822184,-117462.49565076547,359840.9218726736,811453.1804188424,-580379.596846866,-276477.89309922705,-58834.30459631522,-1364270.5451846172,427053.3287058084,303053.56918441184,-100906.6778235927,-235967.6855536359,262280.3681346094,46463.70325659879,-12861.486567029442,635790.2233106781,-223435.80319753865,-23855.737625081638,-316136.50310380966,-227055.20489355674,-690420.8895601239,-151260.99464675458,-3544.736107280182,-525418.6001539154,-166157.92841868513,16.8
90661.68141961227,-284893.60733438376,515475.2676813417,1023414.5434313904,1334900.4077156412,622371.6485552157,-74786.54506960778,673628.1902275006,-62326.052359925474,657131.5978200308,332938.7360942214,-335039.34920271137,818333.0918572131,-131253.47750932814,218867.9942325707,-867497.3521083384,-465871.51481189963,192902.85854938216,542798.0226034733,-620952.3343080933,-370466.0349394984,-252865.1057750934,-1123069.9624996125,314212.20173483394,519279.98856271873,-164211.40775151458,168523.89179295462,671313.351715961,140244.07157505534,63757.205846703306,498596.23770879407,-367603.12570593966,-206897.5707343863,-220392.35484885745,-285830.6847722624,-676022.8826741207,-253722.96372699764,-246296.44282483959,-499236.57387825096,-713479.2277663801,16.8
68310.60577661343,-147790.60491136851,379546.73523727147,601080.0031716361,661753.4963702656,653950.4848317112,-32986.40574530384,303597.4690911466,17223.217931759245,63163.28955836872,38279.939101032985,44595.129904122055,399090.2768062344,-83780.77865698365,258993.34164637106,-449507.9076763453,-181778.63295395247,122475.9497470559,405426.59290628356,-459917.4553133025,-260782.32144985328,12442.911242177453,-894208.3633894438,71462.59796375726,228110.87781607805,-147263.03050449808,-147651.81024097474,97631.0450610865,-920.5938687490617,178296.22980470167,346534.1909597715,-338136.4747498713,-117813.12150823155,-213827.39148214672,-77973.44832143404,-527035.2327300791,50085.49278303783,108768.1123832532,-139910.51220389805,-14062.586567831373,16.8
77873.36362705148,108669.10745496566,-73835.08107101086,1432663.9310118333,1095921.9135882915,423431.9890333652,316161.89357507875,287340.9319510306,-159307.53298320452,301967.3085449592,575921.0344175551,-241711.09561363753,655979.6904424015,59124.1100858409,-242707.73894110473,-745110.2735585604,-69743.14477059977,487888.57629566704,217904.6271058172,-527113.7780140743,-138225.2389399006,-123440.24509424713,95631.81454494828,-11216.883492459332,866864.5863977775,-39292.30697963984,874161.8047635668,308263.6641630845,399566.3563360671,169359.85686103097,-397.44665634007106,-502047.5915081544,-376470.40046456037,120518.32740308707,-700477.8797915517,-499253.516280728,-460655.86512228806,59370.73065065169,32919.808683767296,-425645.50318348425,16.8
23621.8711223375,-70854.27914840306,16369.898487066646,232542.17112112136,176932.90999675932,166296.33101703407,135824.36431302954,59017.7888574421,24410.5716667085,72469.61937934285,76519.15053024214,-13463.233644654038,173923.10361519567,35284.39017724859,-18806.667210814394,-43607.666040931974,-52372.96200717792,114438.02037762594,104390.35313372189,-38052.08540994805,-53038.85661822235,-8665.028130746723,-165243.0044520192,13628.967448438518,189547.77918256,60474.5848832971,208931.07509307307,-25488.744420988503,128113.8709020463,114987.37729402319,-34798.01959300947,-49879.32638394612,-62388.570401401535,-73099.77691312645,-30781.317670419056,-95351.7494795449,-140838.46559855482,142207.28934889808,-67041.10428189488,15526.544148449739,16.8
20.943287878683975,-762744.1124049056,-86628.85814374332,288476.4059688359,863731.9478117124,270718.0945158273,-124734.35690592778,23393.091320956908,-1050742.6822247002,299817.7313836681,437188.55716888903,-773674.2518312015,1416854.634026748,-90502.55357079885,-65925.2823392437,-499516.0701611038,20280.05488687674,573910.5209433141,586725.1156281156,-239515.62770623632,157137.40664349525,286987.5405239842,-639466.8761290942,1019766.6778012111,336716.4634977776,578597.7751638058,-367611.9714415195,133377.18347017965,-237967.77681880712,-533458.467634908,522502.0341998006,-218091.22289768013,-104579.68791604016,-198812.35561730035,-515184.724689858,32044.504751412518,-793655.3490978552,-98297.8354208542,-760219.1757256615,-350693.8433349561,16.8
1733.314571282354,13816.909059225283,-135800.23507974477,877467.710634,875348.9449722641,164745.97670549326,93342.60742722906,437029.40898009,-110827.44681400043,12641.479129587693,297610.2373709119,-62665.41480240938,420049.01159623504,-224560.96948424279,32828.80694039135,-579711.0702732825,156520.61551746237,729106.4973923141,300749.3747811063,-96307.32794581942,-94163.32587631603,-176664.46231670858,-23275.027151407074,190855.93893795836,494739.21852046775,-46350.67441785522,517923.22539587144,190864.36641363383,266175.0849614033,-60917.628345229874,612894.0367026425,-137562.90214390686,-60280.45464955445,135753.09922835315,-340323.2574847419,-316476.7343775345,-253195.03446906633,294157.05857876287,-148657.35422461064,-271416.62243062444,16.8
1610.4023743805828,-19486.617801367243,-140431.61496448828,863604.7679667313,759821.0973151755,184777.04263063203,137600.07862801504,338273.4584075138,-76516.1843629533,76011.0870426539,314986.1655434398,-33256.11068977266,384649.55524656,-171900.22991300432,-3790.5799633819806,-545585.2257884063,138960.86687270622,630078.5739801978,255860.58309131055,-82774.40326528516,-141979.93501265184,-149636.83095318964,-82731.67760140054,108645.41745367931,444685.9429411687,-38063.51894850141,497427.1878984612,217460.8021232298,230831.72081702718,-78269.89752579901,514861.9185785675,-115471.13391614193,10430.768829693603,149368.28887809438,-275494.56853694515,-271558.5454305124,-242630.6346560494,305622.9982960362,-93077.52272321127,-222464.7786392678,16.8
527.4249941258432,-111630.34230157679,-352183.7837773156,664724.0425017655,837704.9178993021,-363133.4619798774,1036426.6781654658,69039.12247062763,-563030.9163090854,-174086.92560308147,538145.1270311072,-296035.1878743414,293182.9723324878,-483285.11017976265,-440976.07771213236,-819455.923760019,341227.0226729072,311887.1817944217,220474.09394102878,-537720.6318491778,369196.10333527194,8402.98625768969,454361.2678017629,327119.4285283841,750678.3973170607,462033.25812713697,1334476.7337164646,443766.3768753738,115596.16919449232,-143430.96358703455,-396775.3814221257,-1047594.338850647,-581362.1889149472,-472907.2850171428,-752476.0050090324,43571.28408697594,-658363.4436456381,66684.9184368077,-287514.6283252887,-255685.69754361224,16.8
